source,source_location,target,target_location,source_coordinates,target_coordinates
0,Hanover,1,Hanover,"(9.7385532, 52.3744779)","(9.7385532, 52.3744779)"
0,Hanover,2,Frankfurt,"(9.7385532, 52.3744779)","(8.6820917, 50.1106444)"
0,Hanover,3,Leipzig,"(9.7385532, 52.3744779)","(12.3747329, 51.3406321)"
0,Hanover,4,Leipzig,"(9.7385532, 52.3744779)","(12.3747329, 51.3406321)"
0,Hanover,5,Munich,"(9.7385532, 52.3744779)","(11.5753822, 48.1371079)"
0,Hanover,6,Cologne,"(9.7385532, 52.3744779)","(6.959974, 50.938361)"
0,Hanover,7,Hanover,"(9.7385532, 52.3744779)","(9.7385532, 52.3744779)"
0,Hanover,8,Dresden,"(9.7385532, 52.3744779)","(13.7381437, 51.0493286)"
0,Hanover,9,Berlin,"(9.7385532, 52.3744779)","(13.3888599, 52.5170365)"
0,Hanover,10,Munich,"(9.7385532, 52.3744779)","(11.5753822, 48.1371079)"
0,Hanover,11,Stuttgart,"(9.7385532, 52.3744779)","(9.1800132, 48.7784485)"
0,Hanover,12,Hanover,"(9.7385532, 52.3744779)","(9.7385532, 52.3744779)"
0,Hanover,13,Stuttgart,"(9.7385532, 52.3744779)","(9.1800132, 48.7784485)"
0,Hanover,14,Frankfurt,"(9.7385532, 52.3744779)","(8.6820917, 50.1106444)"
0,Hanover,15,Hanover,"(9.7385532, 52.3744779)","(9.7385532, 52.3744779)"
0,Hanover,16,Hanover,"(9.7385532, 52.3744779)","(9.7385532, 52.3744779)"
0,Hanover,17,Hamburg,"(9.7385532, 52.3744779)","(10.000654, 53.550341)"
0,Hanover,18,Bremen,"(9.7385532, 52.3744779)","(8.8071646, 53.0758196)"
0,Hanover,19,Leipzig,"(9.7385532, 52.3744779)","(12.3747329, 51.3406321)"
0,Hanover,21,Berlin,"(9.7385532, 52.3744779)","(13.3888599, 52.5170365)"
0,Hanover,22,Dresden,"(9.7385532, 52.3744779)","(13.7381437, 51.0493286)"
0,Hanover,28,Bremen,"(9.7385532, 52.3744779)","(8.8071646, 53.0758196)"
0,Hanover,32,Bremen,"(9.7385532, 52.3744779)","(8.8071646, 53.0758196)"
0,Hanover,33,Dresden,"(9.7385532, 52.3744779)","(13.7381437, 51.0493286)"
0,Hanover,34,Munich,"(9.7385532, 52.3744779)","(11.5753822, 48.1371079)"
0,Hanover,35,Hamburg,"(9.7385532, 52.3744779)","(10.000654, 53.550341)"
0,Hanover,37,Munich,"(9.7385532, 52.3744779)","(11.5753822, 48.1371079)"
0,Hanover,46,Berlin,"(9.7385532, 52.3744779)","(13.3888599, 52.5170365)"
0,Hanover,48,Berlin,"(9.7385532, 52.3744779)","(13.3888599, 52.5170365)"
0,Hanover,53,Hanover,"(9.7385532, 52.3744779)","(9.7385532, 52.3744779)"
0,Hanover,54,Hanover,"(9.7385532, 52.3744779)","(9.7385532, 52.3744779)"
0,Hanover,56,Berlin,"(9.7385532, 52.3744779)","(13.3888599, 52.5170365)"
0,Hanover,57,Stuttgart,"(9.7385532, 52.3744779)","(9.1800132, 48.7784485)"
0,Hanover,59,Dresden,"(9.7385532, 52.3744779)","(13.7381437, 51.0493286)"
0,Hanover,60,Stuttgart,"(9.7385532, 52.3744779)","(9.1800132, 48.7784485)"
0,Hanover,63,Hanover,"(9.7385532, 52.3744779)","(9.7385532, 52.3744779)"
0,Hanover,64,Frankfurt,"(9.7385532, 52.3744779)","(8.6820917, 50.1106444)"
0,Hanover,66,Frankfurt,"(9.7385532, 52.3744779)","(8.6820917, 50.1106444)"
0,Hanover,67,Dresden,"(9.7385532, 52.3744779)","(13.7381437, 51.0493286)"
0,Hanover,75,Berlin,"(9.7385532, 52.3744779)","(13.3888599, 52.5170365)"
0,Hanover,79,Munich,"(9.7385532, 52.3744779)","(11.5753822, 48.1371079)"
0,Hanover,80,Leipzig,"(9.7385532, 52.3744779)","(12.3747329, 51.3406321)"
0,Hanover,83,Munich,"(9.7385532, 52.3744779)","(11.5753822, 48.1371079)"
0,Hanover,88,Munich,"(9.7385532, 52.3744779)","(11.5753822, 48.1371079)"
0,Hanover,92,Cologne,"(9.7385532, 52.3744779)","(6.959974, 50.938361)"
0,Hanover,98,Dresden,"(9.7385532, 52.3744779)","(13.7381437, 51.0493286)"
1,Hanover,9,Berlin,"(9.7385532, 52.3744779)","(13.3888599, 52.5170365)"
1,Hanover,10,Munich,"(9.7385532, 52.3744779)","(11.5753822, 48.1371079)"
1,Hanover,11,Stuttgart,"(9.7385532, 52.3744779)","(9.1800132, 48.7784485)"
1,Hanover,13,Stuttgart,"(9.7385532, 52.3744779)","(9.1800132, 48.7784485)"
1,Hanover,18,Bremen,"(9.7385532, 52.3744779)","(8.8071646, 53.0758196)"
1,Hanover,20,Dresden,"(9.7385532, 52.3744779)","(13.7381437, 51.0493286)"
1,Hanover,21,Berlin,"(9.7385532, 52.3744779)","(13.3888599, 52.5170365)"
1,Hanover,24,Hanover,"(9.7385532, 52.3744779)","(9.7385532, 52.3744779)"
1,Hanover,26,Hanover,"(9.7385532, 52.3744779)","(9.7385532, 52.3744779)"
1,Hanover,30,Dresden,"(9.7385532, 52.3744779)","(13.7381437, 51.0493286)"
1,Hanover,35,Hamburg,"(9.7385532, 52.3744779)","(10.000654, 53.550341)"
1,Hanover,37,Munich,"(9.7385532, 52.3744779)","(11.5753822, 48.1371079)"
1,Hanover,41,Cologne,"(9.7385532, 52.3744779)","(6.959974, 50.938361)"
1,Hanover,46,Berlin,"(9.7385532, 52.3744779)","(13.3888599, 52.5170365)"
1,Hanover,57,Stuttgart,"(9.7385532, 52.3744779)","(9.1800132, 48.7784485)"
1,Hanover,71,Hanover,"(9.7385532, 52.3744779)","(9.7385532, 52.3744779)"
1,Hanover,98,Dresden,"(9.7385532, 52.3744779)","(13.7381437, 51.0493286)"
1,Hanover,99,Hanover,"(9.7385532, 52.3744779)","(9.7385532, 52.3744779)"
2,Frankfurt,9,Berlin,"(8.6820917, 50.1106444)","(13.3888599, 52.5170365)"
2,Frankfurt,10,Munich,"(8.6820917, 50.1106444)","(11.5753822, 48.1371079)"
2,Frankfurt,11,Stuttgart,"(8.6820917, 50.1106444)","(9.1800132, 48.7784485)"
2,Frankfurt,14,Frankfurt,"(8.6820917, 50.1106444)","(8.6820917, 50.1106444)"
2,Frankfurt,22,Dresden,"(8.6820917, 50.1106444)","(13.7381437, 51.0493286)"
2,Frankfurt,34,Munich,"(8.6820917, 50.1106444)","(11.5753822, 48.1371079)"
2,Frankfurt,39,Hanover,"(8.6820917, 50.1106444)","(9.7385532, 52.3744779)"
2,Frankfurt,91,Berlin,"(8.6820917, 50.1106444)","(13.3888599, 52.5170365)"
3,Leipzig,9,Berlin,"(12.3747329, 51.3406321)","(13.3888599, 52.5170365)"
3,Leipzig,10,Munich,"(12.3747329, 51.3406321)","(11.5753822, 48.1371079)"
3,Leipzig,11,Stuttgart,"(12.3747329, 51.3406321)","(9.1800132, 48.7784485)"
3,Leipzig,12,Hanover,"(12.3747329, 51.3406321)","(9.7385532, 52.3744779)"
3,Leipzig,13,Stuttgart,"(12.3747329, 51.3406321)","(9.1800132, 48.7784485)"
3,Leipzig,14,Frankfurt,"(12.3747329, 51.3406321)","(8.6820917, 50.1106444)"
3,Leipzig,15,Hanover,"(12.3747329, 51.3406321)","(9.7385532, 52.3744779)"
3,Leipzig,21,Berlin,"(12.3747329, 51.3406321)","(13.3888599, 52.5170365)"
3,Leipzig,23,Bremen,"(12.3747329, 51.3406321)","(8.8071646, 53.0758196)"
3,Leipzig,27,Hanover,"(12.3747329, 51.3406321)","(9.7385532, 52.3744779)"
3,Leipzig,28,Bremen,"(12.3747329, 51.3406321)","(8.8071646, 53.0758196)"
3,Leipzig,29,Hanover,"(12.3747329, 51.3406321)","(9.7385532, 52.3744779)"
3,Leipzig,31,Frankfurt,"(12.3747329, 51.3406321)","(8.6820917, 50.1106444)"
3,Leipzig,33,Dresden,"(12.3747329, 51.3406321)","(13.7381437, 51.0493286)"
3,Leipzig,34,Munich,"(12.3747329, 51.3406321)","(11.5753822, 48.1371079)"
3,Leipzig,40,Dresden,"(12.3747329, 51.3406321)","(13.7381437, 51.0493286)"
3,Leipzig,42,Berlin,"(12.3747329, 51.3406321)","(13.3888599, 52.5170365)"
3,Leipzig,45,Berlin,"(12.3747329, 51.3406321)","(13.3888599, 52.5170365)"
3,Leipzig,47,Leipzig,"(12.3747329, 51.3406321)","(12.3747329, 51.3406321)"
3,Leipzig,50,Munich,"(12.3747329, 51.3406321)","(11.5753822, 48.1371079)"
3,Leipzig,56,Berlin,"(12.3747329, 51.3406321)","(13.3888599, 52.5170365)"
3,Leipzig,57,Stuttgart,"(12.3747329, 51.3406321)","(9.1800132, 48.7784485)"
3,Leipzig,58,Bremen,"(12.3747329, 51.3406321)","(8.8071646, 53.0758196)"
3,Leipzig,60,Stuttgart,"(12.3747329, 51.3406321)","(9.1800132, 48.7784485)"
3,Leipzig,61,Munich,"(12.3747329, 51.3406321)","(11.5753822, 48.1371079)"
3,Leipzig,63,Hanover,"(12.3747329, 51.3406321)","(9.7385532, 52.3744779)"
3,Leipzig,71,Hanover,"(12.3747329, 51.3406321)","(9.7385532, 52.3744779)"
3,Leipzig,74,Munich,"(12.3747329, 51.3406321)","(11.5753822, 48.1371079)"
3,Leipzig,80,Leipzig,"(12.3747329, 51.3406321)","(12.3747329, 51.3406321)"
3,Leipzig,96,Hanover,"(12.3747329, 51.3406321)","(9.7385532, 52.3744779)"
