source,source_location,target,target_location,source_coordinates,target_coordinates
Madrid_0,Madrid,Lyon_6,Lyon,"(-3.7035825, 40.4167047)","(4.8320114, 45.7578137)"
Madrid_0,Madrid,Paris_3,Paris,"(-3.7035825, 40.4167047)","(2.3483915, 48.8534951)"
Madrid_0,Madrid,Lyon_9,Lyon,"(-3.7035825, 40.4167047)","(4.8320114, 45.7578137)"
Madrid_0,Madrid,Paris_7,Paris,"(-3.7035825, 40.4167047)","(2.3483915, 48.8534951)"
Madrid_1,Madrid,Lyon_11,Lyon,"(-3.7035825, 40.4167047)","(4.8320114, 45.7578137)"
Madrid_2,Madrid,Lyon_7,Lyon,"(-3.7035825, 40.4167047)","(4.8320114, 45.7578137)"
Madrid_2,Madrid,Lyon_3,Lyon,"(-3.7035825, 40.4167047)","(4.8320114, 45.7578137)"
Madrid_2,Madrid,Lyon_8,Lyon,"(-3.7035825, 40.4167047)","(4.8320114, 45.7578137)"
Madrid_4,Madrid,Lyon_4,Lyon,"(-3.7035825, 40.4167047)","(4.8320114, 45.7578137)"
Madrid_4,Madrid,Paris_4,Paris,"(-3.7035825, 40.4167047)","(2.3483915, 48.8534951)"
Madrid_6,Madrid,Paris_3,Paris,"(-3.7035825, 40.4167047)","(2.3483915, 48.8534951)"
Madrid_6,Madrid,Marseille_4,Marseille,"(-3.7035825, 40.4167047)","(5.3699525, 43.2961743)"
Madrid_8,Madrid,Marseille_10,Marseille,"(-3.7035825, 40.4167047)","(5.3699525, 43.2961743)"
Madrid_8,Madrid,Marseille_1,Marseille,"(-3.7035825, 40.4167047)","(5.3699525, 43.2961743)"
Madrid_8,Madrid,Paris_4,Paris,"(-3.7035825, 40.4167047)","(2.3483915, 48.8534951)"
Madrid_9,Madrid,Lyon_11,Lyon,"(-3.7035825, 40.4167047)","(4.8320114, 45.7578137)"
Madrid_10,Madrid,Paris_7,Paris,"(-3.7035825, 40.4167047)","(2.3483915, 48.8534951)"
Madrid_10,Madrid,Lyon_6,Lyon,"(-3.7035825, 40.4167047)","(4.8320114, 45.7578137)"
Madrid_10,Madrid,Marseille_1,Marseille,"(-3.7035825, 40.4167047)","(5.3699525, 43.2961743)"
Madrid_10,Madrid,Lyon_7,Lyon,"(-3.7035825, 40.4167047)","(4.8320114, 45.7578137)"
Madrid_10,Madrid,Marseille_3,Marseille,"(-3.7035825, 40.4167047)","(5.3699525, 43.2961743)"
Madrid_11,Madrid,Paris_1,Paris,"(-3.7035825, 40.4167047)","(2.3483915, 48.8534951)"
Madrid_11,Madrid,Lyon_11,Lyon,"(-3.7035825, 40.4167047)","(4.8320114, 45.7578137)"
Barcelona_0,Barcelona,Paris_3,Paris,"(2.1774322, 41.3828939)","(2.3483915, 48.8534951)"
Barcelona_0,Barcelona,Paris_2,Paris,"(2.1774322, 41.3828939)","(2.3483915, 48.8534951)"
Barcelona_1,Barcelona,Lyon_5,Lyon,"(2.1774322, 41.3828939)","(4.8320114, 45.7578137)"
Barcelona_1,Barcelona,Paris_1,Paris,"(2.1774322, 41.3828939)","(2.3483915, 48.8534951)"
Barcelona_2,Barcelona,Marseille_10,Marseille,"(2.1774322, 41.3828939)","(5.3699525, 43.2961743)"
Barcelona_2,Barcelona,Paris_3,Paris,"(2.1774322, 41.3828939)","(2.3483915, 48.8534951)"
Barcelona_2,Barcelona,Paris_9,Paris,"(2.1774322, 41.3828939)","(2.3483915, 48.8534951)"
Barcelona_3,Barcelona,Lyon_8,Lyon,"(2.1774322, 41.3828939)","(4.8320114, 45.7578137)"
Barcelona_4,Barcelona,Marseille_2,Marseille,"(2.1774322, 41.3828939)","(5.3699525, 43.2961743)"
Barcelona_4,Barcelona,Lyon_8,Lyon,"(2.1774322, 41.3828939)","(4.8320114, 45.7578137)"
Barcelona_4,Barcelona,Paris_5,Paris,"(2.1774322, 41.3828939)","(2.3483915, 48.8534951)"
Barcelona_6,Barcelona,Paris_9,Paris,"(2.1774322, 41.3828939)","(2.3483915, 48.8534951)"
Barcelona_6,Barcelona,Marseille_8,Marseille,"(2.1774322, 41.3828939)","(5.3699525, 43.2961743)"
Barcelona_6,Barcelona,Lyon_11,Lyon,"(2.1774322, 41.3828939)","(4.8320114, 45.7578137)"
Barcelona_6,Barcelona,Marseille_2,Marseille,"(2.1774322, 41.3828939)","(5.3699525, 43.2961743)"
Barcelona_6,Barcelona,Marseille_11,Marseille,"(2.1774322, 41.3828939)","(5.3699525, 43.2961743)"
Barcelona_7,Barcelona,Paris_11,Paris,"(2.1774322, 41.3828939)","(2.3483915, 48.8534951)"
Barcelona_7,Barcelona,Paris_3,Paris,"(2.1774322, 41.3828939)","(2.3483915, 48.8534951)"
Barcelona_7,Barcelona,Marseille_7,Marseille,"(2.1774322, 41.3828939)","(5.3699525, 43.2961743)"
Barcelona_8,Barcelona,Paris_2,Paris,"(2.1774322, 41.3828939)","(2.3483915, 48.8534951)"
Barcelona_8,Barcelona,Lyon_1,Lyon,"(2.1774322, 41.3828939)","(4.8320114, 45.7578137)"
Barcelona_9,Barcelona,Marseille_8,Marseille,"(2.1774322, 41.3828939)","(5.3699525, 43.2961743)"
Barcelona_11,Barcelona,Lyon_1,Lyon,"(2.1774322, 41.3828939)","(4.8320114, 45.7578137)"
Bilbao_0,Bilbao,Lyon_11,Lyon,"(-2.9350039, 43.2630018)","(4.8320114, 45.7578137)"
